"","ID","Gender","Age","Ethnicity","Nationality","Country_of_Birth","Country_of_Residence","Task.Name","Trial.Number","Keys","Stimuli_List","PMC_Stimuli_List","Context","Dilemma","PBH","PDE","Agent","BA","MC","Intent","MG","MJ","RT"
"16224",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",58,"F_YES",2,"group1","trolley","Unprohibited_Better_Alternative_Equipment_Intended_Disproportionate_Cost_Trolley","No","Yes","AI","Yes","Yes","Yes","Yes","1",1308.79999999853
"16225",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",59,"F_YES",2,"group1","mine","Footbridge_Equipment_Save_Mine","No","Yes","AI","No","Yes","Yes","Yes","0",779.10000000149
"16226",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",60,"F_YES",2,"group1","crane","Drop_Man_Crane","Yes","Yes","AI","No","No","Yes","No","0",843.39999999851
"16227",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",61,"F_YES",2,"group1","crane","Man_in_Front_Crane","Yes","No","AI","No","No","No","Yes","1",1016.60000000003
"16228",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",62,"F_YES",2,"group1","mine","Efficient_Risk_Mine","No","No","Human","No","No","No","Yes","1",1160.59999999998
"16229",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",63,"F_YES",2,"group1","mine","Inexpensive_Rescue_Mine","No","No","Human","No","No","No","Yes","1",1357.40000000148
"16230",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",64,"F_YES",2,"group1","mine","Man_in_Front_Mine","Yes","No","Human","No","No","No","Yes","1",1138.8000000015
"16231",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",65,"F_YES",2,"group1","crane","Unprohibited_Better_Alternative_Disproportionate_Cost_Crane","No","Yes","Human","Yes","Yes","No","Yes","1",1299.90000000002
"16232",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",66,"F_YES",2,"group1","mine","Implied_Consent_Mine","Yes","No","Human","No","No","No","Yes","1",761.900000002992
"16233",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",67,"F_YES",2,"group1","Crane","Omission_Footbridge_PHO_Crane","Yes","Yes","AI","No","No","Yes","No","0",629.29999999702
"16234",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",68,"F_YES",2,"group1","crane","Footbridge_Equipment_Save_Crane","No","Yes","Human","No","Yes","Yes","Yes","0",800.000000000058
"16235",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",69,"F_YES",2,"group1","mine","Drop_Man_Mine","Yes","Yes","Human","No","No","Yes","No","0",806.699999997043
"16236",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",70,"F_YES",2,"group1","mine","Omission_Footbridge_PHO_Mine","Yes","Yes","Human","No","No","Yes","No","1",2748.20000000147
"16237",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",71,"F_YES",2,"group1","truck","Collapse_Bridge_Truck","Yes","No","Human","No","No","No","Yes","0",3030.29999999999
"16238",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",72,"F_YES",2,"group1","truck","Implied_Consent_Truck","Yes","No","Human","No","No","No","Yes","1",987.700000001467
"16239",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",73,"F_YES",2,"group1","crane","Suicidal_Rescue_Crane","Yes","No","AI","No","No","No","Yes","1",1780.100000003
"16240",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",74,"F_YES",2,"group1","truck","Suicidal_Rescue_Truck","Yes","No","Human","No","No","No","Yes","1",754.20000000298
"16241",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",75,"F_YES",2,"group1","mine","Unprohibited_Better_Alternative_Disproportionate_Cost_Mine","No","Yes","AI","Yes","Yes","No","Yes","0",1471.29999999999
"16242",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",76,"F_YES",2,"group1","trolley","Inefficient_Risk_Trolley","No","Yes","AI","Yes","Yes","No","Yes","0",1076.49999999703
"16243",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",77,"F_YES",2,"group1","mine","Disproportionate_Death_Mine","Yes","Yes","Human","Yes","Yes","No","No","0",1145.89999999851
"16244",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",78,"F_YES",2,"group1","mine","Bystander_Mine","Yes","No","Human","No","No","No","Yes","0",763.10000000149
"16245",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",79,"F_YES",2,"group1","trolley","Unprohibited_Better_Alternative_Equipment_Intended_Trolley","No","Yes","Human","Yes","No","Yes","Yes","1",730.300000001502
"16246",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",80,"F_YES",2,"group1","mine","Drop_Equipment_Mine","No","No","Human","No","No","No","Yes","1",792.000000002969
"16247",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",81,"F_YES",2,"group1","trolley","Implied_Consent_Trolley","Yes","No","AI","No","No","No","Yes","1",660.599999999977
"16248",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",82,"F_YES",2,"group1","truck","Inefficient_Risk_Truck","No","Yes","Human","Yes","Yes","No","Yes","1",1549.69999999995
"16249",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",83,"F_YES",2,"group1","mine","Bystander_PHO_Mine","Yes","No","Human","No","No","No","Yes","0",896.000000002969
"16250",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",84,"F_YES",2,"group1","Crane","Drop_Man_Crane","Yes","Yes","AI","No","No","Yes","No","0",847.599999998522
"16251",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",85,"F_YES",2,"group1","trolley","Bystander_PHO_Trolley","Yes","No","AI","No","No","No","Yes","0",960.099999997008
"16252",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",86,"F_YES",2,"group1","mine","Better_Alternative_Mine","Yes","Yes","Human","Yes","No","No","No","0",843.10000000149
"16253",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",87,"F_YES",2,"group1","mine","Footbridge_PHO_Mine","Yes","Yes","Human","No","No","Yes","No","0",665.400000002934
"16254",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",88,"F_YES",2,"group1","crane","Intentional_Homicide_Crane","Yes","Yes","AI","No","No","Yes","No","0",965.900000001537
"16255",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",89,"F_YES",2,"group1","mine","Unprohibited_Better_Alternative_Equipment_Intended_Mine","No","Yes","AI","Yes","No","Yes","Yes","0",657.699999997043
"16256",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",90,"F_YES",2,"group1","mine","Unprohibited_Better_Alternative_Equipment_Intended_Disproportionate_Cost_Mine","No","Yes","Human","Yes","Yes","Yes","Yes","0",1180.19999999856
"16257",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",91,"F_YES",2,"group1","trolley","Man_in_Front_Trolley","Yes","No","AI","No","No","No","Yes","0",1198.59999999846
"16258",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",92,"F_YES",2,"group1","mine","Expensive_Rescue_Mine","No","No","Human","No","No","No","Yes","1",549.79999999993
"16259",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",93,"F_YES",2,"group1","truck","Expensive_Rescue_Truck","No","No","Human","No","No","No","Yes","1",909.699999999953
"16260",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",94,"F_YES",2,"group1","mine","Substituted_Consent_Mine","Yes","Yes","Human","No","No","Yes","Yes","1",758.60000000149
"16261",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",95,"F_YES",2,"group1","crane","Loop_Track_Crane","Yes","Yes","AI","No","No","Yes","No","0",1090.399999997
"16262",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",96,"F_YES",2,"group1","trolley","Better_Alternative_Disproportionate_Cost_Trolley","Yes","Yes","Human","Yes","Yes","No","No","0",1083.50000000012
"16263",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",97,"F_YES",2,"group1","truck","Expensive_Equipment_Truck","Yes","Yes","Human","No","Yes","No","No","0",783.29999999993
"16264",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",98,"F_YES",2,"group1","truck","Intentional_Homicide_Truck","Yes","Yes","Human","No","No","Yes","No","0",1381.29999999853
"16265",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",99,"F_YES",2,"group1","trolley","Expensive_Equipment_Trolley","Yes","Yes","AI","No","Yes","No","No","0",798.099999998463
"16266",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",100,"F_YES",2,"group1","truck","Unprohibited_Better_Alternative_Equipment_Intended_Truck","No","Yes","AI","Yes","No","Yes","Yes","1",1310.29999999853
"16267",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",101,"F_YES",2,"group1","mine","Drop_Man_Mine","Yes","Yes","Human","No","No","Yes","No","0",766.70000000007
"16268",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",102,"F_YES",2,"group1","trolley","Expensive_Rescue_Trolley","No","No","AI","No","No","No","Yes","1",659.800000000047
"16269",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",103,"F_YES",2,"group1","truck","Substituted_Consent_Truck","Yes","Yes","Human","No","No","Yes","Yes","1",702.699999999953
"16270",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",104,"F_YES",2,"group1","truck","Footbridge_PHA_Truck","Yes","Yes","Human","No","No","Yes","No","0",630.100000003004
"16271",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",105,"F_YES",2,"group1","crane","Better_Alternative_Disproportionate_Cost_Crane","Yes","Yes","Human","Yes","Yes","No","No","0",993.100000003004
"16272",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",106,"F_YES",2,"group1","trolley","Bystander_PHA_PHO_Trolley","Yes","Yes","AI","No","No","Yes","No","0",916.600000000093
"16273",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",107,"F_YES",2,"group1","truck","Bystander_PHA_PHO_Truck","Yes","Yes","Human","No","No","Yes","No","0",656.599999999977
"16274",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",108,"F_YES",2,"group1","mine","Inefficient_Risk_Mine","No","Yes","Human","Yes","Yes","No","Yes","1",1078.70000000298
"16275",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",109,"F_YES",2,"group1","mine","Intentional_Homicide_Mine","Yes","Yes","Human","No","No","Yes","No","0",670.900000002934
"16276",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",110,"F_YES",2,"group1","mine","Costless_Rescue_Mine","No","No","Human","No","No","No","Yes","1",616.699999999953
"16277",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",111,"F_YES",2,"group1","trolley","Intentional_Homicide_Trolley","Yes","Yes","AI","No","No","Yes","No","0",700.000000000116
"16278",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",112,"F_YES",2,"group1","truck","Unprohibited_Better_Alternative_Truck","No","Yes","Human","Yes","No","No","Yes","1",871.5
"16279",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",113,"F_YES",2,"group1","trolley","Collapse_Bridge_Trolley","Yes","No","AI","No","No","No","Yes","0",895.600000003004
"16280",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",114,"F_YES",2,"group1","truck","Omission_Footbridge_PHO_Truck","Yes","Yes","Human","No","No","Yes","No","1",2349.80000000016
"16281",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",115,"F_YES",2,"group1","mine","Collapse_Bridge_Mine","Yes","No","Human","No","No","No","Yes","1",1165.19999999856
"16282",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",116,"F_YES",2,"group1","crane","Footbridge_PHO_Crane","Yes","Yes","AI","No","No","Yes","No","0",1033.20000000019
"16283",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",117,"F_YES",2,"group1","trolley","Loop_Track_Trolley","Yes","Yes","AI","No","No","Yes","No","0",695.39999999851
"16284",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",118,"F_YES",2,"group1","trolley","Drop_Man_Trolley","Yes","Yes","AI","No","No","Yes","No","0",1056.600000003
"16285",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",119,"F_YES",2,"group1","trolley","Better_Alternative_Trolley","Yes","Yes","AI","Yes","No","No","No","0",719.600000003004
"16286",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",120,"F_YES",2,"group1","truck","Inexpensive_Rescue_Truck","No","No","Human","No","No","No","Yes","1",929.70000000298
"16287",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",121,"F_YES",2,"group1","trolley","Omission_Bystander_PHO_Trolley","Yes","Yes","AI","Yes","Yes","Yes","No","0",740.699999997043
"16288",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",122,"F_YES",2,"group1","mine","Better_Alternative_Disproportionate_Cost_Mine","Yes","Yes","AI","Yes","Yes","No","No","0",1047.79999999702
"16289",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",123,"F_YES",2,"group1","truck","Bystander_PHO_Truck","Yes","No","Human","No","No","No","Yes","0",1028.90000000154
"16290",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",124,"F_YES",2,"group1","trolley","Drop_Equipment_Trolley","No","No","AI","No","No","No","Yes","1",944.89999999851
"16291",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",125,"F_YES",2,"group1","trolley","Omission_Footbridge_PHO_Trolley","Yes","Yes","AI","No","No","Yes","No","1",1541.90000000293
"16292",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",126,"F_YES",2,"group1","truck","Substituted_Consent_Truck","Yes","Yes","Human","No","No","Yes","Yes","1",981.999999996973
"16293",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",127,"F_YES",2,"group1","crane","Expensive_Collapse_Crane","No","Yes","AI","No","No","Yes","Yes","1",1504.40000000154
"16294",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",128,"F_YES",2,"group1","crane","Expensive_Equipment_Crane","Yes","Yes","AI","No","Yes","No","No","0",659.599999997066
"16295",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",129,"F_YES",2,"group1","crane","Bystander_Crane","Yes","No","AI","No","No","No","Yes","0",747.299999998533
"16296",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",130,"F_YES",2,"group1","trolley","Substituted_Consent_Trolley","Yes","Yes","AI","No","No","Yes","Yes","1",997.400000002934
"16297",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",131,"F_YES",2,"group1","trolley","Efficient_Risk_Trolley","No","No","AI","No","No","No","Yes","1",1322.59999999846
"16298",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",132,"F_YES",2,"group1","truck","Loop_Track_Truck","Yes","Yes","Human","No","No","Yes","No","0",843.199999997043
"16299",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",133,"F_YES",2,"group1","trolley","Footbridge_PHA_PHO_Trolley","Yes","Yes","AI","No","No","Yes","No","0",905.500000001513
"16300",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",134,"F_YES",2,"group1","crane","Collapse_Bridge_Crane","Yes","No","AI","No","No","No","Yes","0",589.800000001444
"16301",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",135,"F_YES",2,"group1","trolley","Disproportionate_Death_Trolley","Yes","Yes","AI","Yes","Yes","No","No","0",1094.69999999856
"16302",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",136,"F_YES",2,"group1","truck","Costless_Rescue_Truck","No","No","Human","No","No","No","Yes","1",740.699999998556
"16303",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",137,"F_YES",2,"group1","truck","Footbridge_Truck","Yes","Yes","Human","No","No","Yes","No","0",832.199999997043
"16304",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",138,"F_YES",2,"group1","trolley","Hypothetical_Consent_Trolley","Yes","Yes","AI","No","No","Yes","Yes","1",2570.99999999849
"16305",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",139,"F_YES",2,"group1","crane","Inexpensive_Rescue_Crane","No","No","AI","No","No","No","Yes","1",1496.59999999998
"16306",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",140,"F_YES",2,"group1","mine","Expensive_Collapse_Mine","No","Yes","Human","No","No","Yes","Yes","1",1322.09999999998
"16307",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",141,"F_YES",2,"group1","truck","Man_in_Front_Truck","Yes","No","Human","No","No","No","Yes","0",1672.99999999697
"16308",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",142,"F_YES",2,"group1","crane","Bystander_PHA_PHO_Crane","Yes","Yes","AI","No","No","Yes","No","0",679.200000001467
"16309",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",143,"F_YES",2,"group1","crane","Expensive_Rescue_Crane","No","No","AI","No","No","No","Yes","1",591.000000001513
"16310",16463051,"Woman","62","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",144,"F_YES",2,"group1","crane","Unprohibited_Better_Alternative_Crane","No","Yes","AI","Yes","No","No","Yes","1",588.100000003004
"16311",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",1,"F_YES",1,"group2","truck","Hypothetical_Consent_Truck","Yes","Yes","AI","No","No","Yes","Yes","1",426.54
"16312",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",2,"F_YES",1,"group2","mine","Omission_Bystander_PHO_Mine","Yes","Yes","AI","Yes","Yes","Yes","No","0",399.18
"16313",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",3,"F_YES",1,"group2","truck","Footbridge_PHO_Truck","Yes","Yes","AI","No","No","Yes","No","1",852.240000000002
"16314",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",4,"F_YES",1,"group2","truck","Implied_Consent_Truck","Yes","No","AI","No","No","No","Yes","1",427.48
"16315",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",5,"F_YES",1,"group2","trolley","Footbridge_Trolley","Yes","Yes","Human","No","No","Yes","No","1",274.5
"16316",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",6,"F_YES",1,"group2","mine","Suicidal_Rescue_Mine","Yes","No","AI","No","No","No","Yes","1",460.660000000003
"16317",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",7,"F_YES",1,"group2","mine","Better_Alternative_Mine","Yes","Yes","AI","Yes","No","No","No","1",581.620000000003
"16318",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",8,"F_YES",1,"group2","mine","Man_in_Front_Mine","Yes","No","AI","No","No","No","Yes","1",678.160000000003
"16319",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",9,"F_YES",1,"group2","truck","Loop_Track_Truck","Yes","Yes","AI","No","No","Yes","No","1",458.599999999999
"16320",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",10,"F_YES",1,"group2","crane","Drop_Man_Crane","Yes","Yes","Human","No","No","Yes","No","1",619.260000000002
"16321",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",11,"F_YES",1,"group2","mine","Intentional_Homicide_Mine","Yes","Yes","AI","No","No","Yes","No","0",281.699999999997
"16322",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",12,"F_YES",1,"group2","crane","Substituted_Consent_Crane","Yes","Yes","Human","No","No","Yes","Yes","1",630.860000000001
"16323",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",13,"F_YES",1,"group2","truck","Footbridge_PHA_PHO_Truck","Yes","Yes","AI","No","No","Yes","No","0",807.660000000003
"16324",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",14,"F_YES",1,"group2","trolley","Loop_Track_Trolley","Yes","Yes","Human","No","No","Yes","No","1",1447.96000000001
"16325",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",15,"F_YES",1,"group2","truck","Better_Alternative_Disproportionate_Cost_Truck","Yes","Yes","Human","Yes","Yes","No","No","0",728.279999999999
"16326",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",16,"F_YES",1,"group2","crane","Better_Alternative_Crane","Yes","Yes","Human","Yes","No","No","No","0",502.679999999993
"16327",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",17,"F_YES",1,"group2","crane","Footbridge_PHA_PHO_Crane","Yes","Yes","Human","No","No","Yes","No","0",719.279999999999
"16328",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",18,"F_YES",1,"group2","truck","Drop_Man_Truck","Yes","Yes","AI","No","No","Yes","No","0",517.180000000008
"16329",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",19,"F_YES",1,"group2","crane","Man_in_Front_Crane","Yes","No","Human","No","No","No","Yes","1",395.580000000002
"16330",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",20,"F_YES",1,"group2","trolley","Collapse_Bridge_Trolley","Yes","No","Human","No","No","No","Yes","1",382.639999999999
"16331",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",21,"F_YES",1,"group2","mine","Unprohibited_Better_Alternative_Disproportionate_Cost_Mine","No","Yes","Human","Yes","Yes","No","Yes","0",594.699999999997
"16332",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",22,"F_YES",1,"group2","mine","Footbridge_PHO_Mine","Yes","Yes","AI","No","No","Yes","No","1",580.880000000005
"16333",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",23,"F_YES",1,"group2","trolley","Unprohibited_Better_Alternative_Trolley","No","Yes","Human","Yes","No","No","Yes","1",437.740000000005
"16334",16463033,"Man","36","White","United States","United States","United States","Main Stimuli F_YES (Simplified Latin Square - Intuitive - 4 contexts)",24,"F_YES",1,"group2","truck","Unprohibited_Better_Alternative_Disproportionate_Cost_Truck","No","Yes","Human","Yes","Yes","No","Yes","1",577.059999999998
